Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Expected_stay_days,Reservation_gap
41652136,M,21,Latino,College,<25K,East,Airport Hotels,1,1,0,HB,No,No,No Deposit,Online,Yes,Canceled,No,0,173,1,134
29861229,F,24,Asian American,Grad,<25K,North,Resort,2,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,134,1,163
36035622,M,56,African American,Mid-School,50K -- 100K,South,Airport Hotels,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,223,1,105
65427057,F,42,Asian American,Mid-School,25K --50K,South,Airport Hotels,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,156,2,53
86487200,M,40,Asian American,Mid-School,>100K,West,Resort,1,1,0,BB,Yes,No,No Deposit,Online,No,No-Show,Yes,40,109,3,167
21621256,M,26,caucasian,College,<25K,West,City Hotel,1,1,0,BB,Yes,Yes,No Deposit,Online,No,No-Show,Yes,30,126,1,141
42200510,F,39,Latino,College,50K -- 100K,South,Airport Hotels,1,2,0,FB,Yes,No,No Deposit,Online,No,Check-In,Yes,5,141,1,220
89298538,M,40,Asian American,High-School,<25K,East,City Hotel,4,2,0,FB,No,No,Refundable,Direct,Yes,Canceled,No,0,222,2,194
13408023,F,27,Latino,Grad,25K --50K,South,City Hotel,2,1,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,156,1,18
21457984,F,44,caucasian,College,25K --50K,West,City Hotel,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,171,1,133
72387142,F,52,African American,Mid-School,25K --50K,West,Resort,5,2,0,BB,Yes,No,No Deposit,Online,No,Canceled,Yes,20,227,1,72
12096020,M,31,Latino,Mid-School,50K -- 100K,East,Airport Hotels,2,2,0,HB,Yes,No,No Deposit,Direct,Yes,Canceled,No,0,179,1,25
62300400,M,53,Asian American,College,50K -- 100K,South,Resort,4,2,0,FB,No,No,No Deposit,Direct,Yes,No-Show,No,0,125,1,189
20996909,F,29,Latino,Mid-School,<25K,West,Resort,3,1,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,158,1,206
83429838,F,56,African American,College,25K --50K,South,Resort,3,1,0,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,10,146,1,115
84810712,M,19,African American,Mid-School,50K -- 100K,East,Resort,4,3,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,108,1,217
30925197,F,66,Latino,High-School,25K --50K,South,Resort,4,3,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,148,1,101
69092972,M,36,Latino,High-School,>100K,South,Resort,2,2,1,FB,Yes,Yes,No Deposit,Direct,No,Check-In,No,0,218,2,26
77303719,F,58,Latino,College,<25K,North,Airport Hotels,2,2,0,BB,No,No,No Deposit,Direct,No,Check-In,No,0,136,1,103
10812987,F,48,Latino,Grad,<25K,North,Resort,1,3,0,HB,Yes,Yes,No Deposit,Online,No,No-Show,Yes,10,200,3,137
83881675,F,64,Latino,Mid-School,25K --50K,West,Resort,2,2,1,FB,Yes,Yes,Non-Refundable,Online,Yes,Check-In,Yes,10,115,2,146
64729181,F,39,Latino,Mid-School,25K --50K,West,City Hotel,2,2,0,FB,No,No,No Deposit,Direct,No,Check-In,Yes,25,142,1,128
6424915,M,51,Asian American,College,50K -- 100K,South,Airport Hotels,1,1,1,FB,Yes,Yes,No Deposit,Online,Yes,No-Show,Yes,10,175,1,75
40699641,F,26,African American,High-School,25K --50K,South,City Hotel,1,2,0,FB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,133,2,48
22826659,F,68,African American,College,25K --50K,West,City Hotel,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,156,2,143
12792079,F,20,caucasian,College,25K --50K,North,Airport Hotels,2,2,1,FB,No,No,No Deposit,Direct,Yes,No-Show,Yes,25,169,1,218
92585074,M,39,African American,College,50K -- 100K,South,Airport Hotels,2,2,0,HB,Yes,Yes,No Deposit,Direct,Yes,Canceled,No,0,184,2,67
59491969,F,55,Latino,Mid-School,25K --50K,East,Resort,2,1,0,FB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,168,2,191
7932374,M,23,Latino,Mid-School,25K --50K,West,Airport Hotels,1,3,0,FB,No,No,Refundable,Direct,Yes,Check-In,Yes,25,160,1,162
86172269,F,43,caucasian,College,50K -- 100K,East,Airport Hotels,2,2,0,FB,No,No,No Deposit,Online,No,Canceled,Yes,5,172,1,119
40125189,M,48,African American,High-School,<25K,South,City Hotel,2,3,1,FB,No,No,No Deposit,Direct,Yes,Canceled,No,0,177,1,109
68589259,F,47,caucasian,High-School,<25K,South,City Hotel,2,2,0,FB,No,No,No Deposit,Online,No,No-Show,No,0,107,1,100
51450900,M,62,Latino,High-School,50K -- 100K,North,City Hotel,1,2,0,HB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,225,1,122
75574861,M,56,African American,College,>100K,West,Resort,4,2,0,HB,No,No,Refundable,Online,No,Check-In,Yes,15,192,1,71
93731592,M,37,caucasian,Grad,25K --50K,South,Resort,2,1,0,HB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,20,165,2,79
30763425,F,41,Asian American,College,>100K,South,City Hotel,2,2,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,235,2,81
7351911,M,64,Latino,High-School,>100K,West,City Hotel,2,2,0,BB,No,No,No Deposit,Direct,Yes,Canceled,Yes,25,125,1,136
59837793,F,18,Latino,High-School,25K --50K,South,City Hotel,2,3,0,BB,No,No,No Deposit,Direct,No,No-Show,Yes,5,118,1,200
40020194,F,41,Latino,Grad,<25K,East,Airport Hotels,1,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,10,209,1,182
43501810,F,27,African American,College,50K -- 100K,South,City Hotel,3,1,0,HB,Yes,No,Non-Refundable,Online,No,Check-In,Yes,20,248,1,119
80935340,M,66,caucasian,College,50K -- 100K,East,Airport Hotels,5,1,2,BB,No,No,Refundable,Online,Yes,Canceled,No,0,195,1,26
68336167,M,26,caucasian,High-School,<25K,South,Resort,2,1,0,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,232,2,47
66284708,F,45,Latino,College,25K --50K,South,Airport Hotels,1,2,1,HB,Yes,No,Refundable,Online,No,Check-In,Yes,5,181,2,18
97129369,M,66,Latino,Grad,50K -- 100K,East,Resort,2,3,0,HB,Yes,Yes,Non-Refundable,Online,Yes,Canceled,No,0,209,2,39
49272972,F,50,Latino,High-School,<25K,North,Airport Hotels,1,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,5,148,2,112
21096219,M,46,African American,High-School,<25K,West,Resort,2,2,2,BB,No,No,Non-Refundable,Direct,No,Check-In,Yes,5,140,1,106
6325305,M,38,African American,Mid-School,50K -- 100K,East,Resort,2,3,0,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,135,1,47
23397998,F,63,Asian American,College,<25K,East,Resort,1,2,1,BB,Yes,Yes,Refundable,Direct,Yes,Check-In,Yes,5,146,1,69
17340061,M,47,Latino,College,25K --50K,West,Resort,2,1,1,FB,No,No,Refundable,Direct,Yes,Canceled,Yes,10,122,4,204
67958132,M,46,Asian American,Mid-School,25K --50K,North,City Hotel,5,1,0,FB,No,No,No Deposit,Online,No,Check-In,Yes,10,238,1,16
2177255,F,36,African American,College,25K --50K,North,City Hotel,5,2,0,FB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,40,173,1,155
82159981,F,55,caucasian,College,50K -- 100K,South,Airport Hotels,2,2,1,FB,Yes,Yes,Non-Refundable,Direct,Yes,Canceled,Yes,40,241,1,165
72468572,M,48,Asian American,Grad,25K --50K,East,Airport Hotels,1,1,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,5,159,4,216
11630759,F,29,Latino,College,<25K,South,Resort,2,1,0,BB,No,No,Non-Refundable,Online,No,Check-In,Yes,10,117,4,210
13124353,F,44,African American,Mid-School,<25K,East,City Hotel,2,1,0,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,165,3,71
97757664,F,51,African American,Mid-School,25K --50K,South,Resort,3,1,1,HB,No,No,Refundable,Agent,Yes,Canceled,Yes,5,204,1,73
44949726,F,33,African American,Grad,<25K,South,Resort,4,3,2,FB,No,No,Refundable,Agent,No,Check-In,Yes,20,134,1,204
98279261,F,30,caucasian,College,25K --50K,North,City Hotel,4,2,0,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,30,120,4,133
25622268,F,26,Latino,Grad,<25K,South,Resort,4,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,40,130,3,147
88123412,M,64,Latino,High-School,25K --50K,South,City Hotel,3,1,0,FB,Yes,Yes,Non-Refundable,Online,Yes,Check-In,Yes,30,104,2,57
24561333,F,29,Asian American,Grad,<25K,South,City Hotel,3,2,1,BB,No,No,No Deposit,Agent,Yes,Canceled,Yes,25,225,1,-1
4900874,F,38,Latino,Mid-School,<25K,North,Resort,2,2,0,BB,Yes,No,Refundable,Agent,No,Check-In,Yes,20,197,1,2
51330806,M,37,African American,Grad,50K -- 100K,South,City Hotel,2,2,0,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,20,230,1,133
40018162,M,68,Latino,High-School,50K -- 100K,South,Airport Hotels,2,1,0,FB,No,No,Refundable,Online,Yes,Check-In,Yes,10,115,1,163
44997405,M,26,Latino,Mid-School,25K --50K,West,City Hotel,2,1,0,BB,No,No,Refundable,Online,No,No-Show,No,0,228,3,124
89430197,M,45,Asian American,Mid-School,50K -- 100K,North,Airport Hotels,2,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,15,122,1,82
18755345,M,69,African American,College,50K -- 100K,South,Resort,1,2,0,HB,No,No,Refundable,Online,No,Check-In,Yes,10,208,1,65
35264963,F,34,African American,College,50K -- 100K,South,Resort,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,236,2,67
48357476,M,31,African American,Mid-School,50K -- 100K,North,City Hotel,1,1,0,FB,No,No,No Deposit,Direct,Yes,Check-In,No,0,171,1,20
77041782,M,47,caucasian,Mid-School,<25K,North,City Hotel,1,1,2,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,30,224,2,64
29856425,F,29,Latino,College,50K -- 100K,South,City Hotel,2,2,1,HB,Yes,No,Refundable,Online,No,Check-In,No,0,212,3,79
3933072,F,39,Asian American,College,<25K,South,Airport Hotels,2,2,0,FB,Yes,Yes,Refundable,Online,Yes,Canceled,Yes,15,207,2,180
5792323,M,32,African American,Mid-School,25K --50K,East,Resort,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,126,1,119
10549877,F,34,caucasian,College,25K --50K,West,City Hotel,1,1,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,30,143,1,25
74139332,F,70,caucasian,Mid-School,<25K,East,Airport Hotels,1,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,159,2,78
67806157,F,47,African American,Mid-School,50K -- 100K,East,City Hotel,2,3,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,112,1,20
36854647,M,49,caucasian,Mid-School,50K -- 100K,West,Airport Hotels,1,3,0,FB,No,No,No Deposit,Online,Yes,No-Show,Yes,15,124,3,165
88332307,M,50,African American,Grad,50K -- 100K,South,City Hotel,4,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,15,137,1,134
18502092,M,69,African American,Grad,<25K,South,Resort,3,3,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,119,2,74
43693736,F,69,caucasian,Mid-School,25K --50K,East,City Hotel,5,1,0,HB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,25,225,1,54
60213885,M,53,Latino,College,<25K,South,Resort,1,1,0,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,15,102,1,126
8741491,F,26,Latino,College,<25K,West,Airport Hotels,1,2,0,HB,No,No,Refundable,Online,Yes,Check-In,No,0,195,4,120
6464103,M,68,caucasian,Mid-School,>100K,North,Airport Hotels,2,2,0,FB,Yes,No,No Deposit,Agent,No,Check-In,Yes,10,210,2,126
92060971,F,69,Asian American,College,>100K,South,Resort,2,3,1,HB,Yes,Yes,Refundable,Direct,Yes,Check-In,Yes,5,169,1,158
36958868,F,57,Asian American,Grad,>100K,West,Resort,2,2,1,FB,Yes,Yes,No Deposit,Agent,Yes,No-Show,Yes,10,107,1,212
87689433,F,64,Asian American,College,25K --50K,West,Airport Hotels,3,3,0,FB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,115,4,75
70699014,M,50,Latino,Grad,<25K,South,Resort,3,1,0,BB,No,No,Refundable,Agent,No,Canceled,Yes,20,216,1,87
20960241,F,37,Latino,College,<25K,South,City Hotel,2,1,0,BB,No,No,Refundable,Agent,No,Check-In,No,0,208,4,130
33812161,F,45,caucasian,College,25K --50K,East,City Hotel,2,3,0,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,25,155,2,60
6136942,M,45,African American,Mid-School,25K --50K,West,Resort,2,1,0,BB,Yes,Yes,Non-Refundable,Online,Yes,No-Show,No,0,221,1,82
35119485,F,63,Latino,College,50K -- 100K,South,City Hotel,3,1,0,BB,Yes,No,No Deposit,Online,No,Canceled,Yes,40,168,1,44
38664165,M,51,caucasian,College,50K -- 100K,West,Airport Hotels,2,1,0,HB,Yes,No,Non-Refundable,Online,Yes,Check-In,Yes,20,149,2,185
68957812,M,34,Latino,College,>100K,South,Resort,2,3,1,HB,Yes,No,Refundable,Agent,No,Check-In,Yes,10,120,2,5
1858749,F,32,caucasian,High-School,50K -- 100K,North,Resort,2,1,0,FB,No,No,No Deposit,Online,Yes,No-Show,Yes,5,231,2,14
98454776,M,46,Latino,Mid-School,50K -- 100K,West,City Hotel,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,245,2,43
42935047,M,53,Asian American,College,<25K,North,Airport Hotels,2,3,0,BB,No,No,Non-Refundable,Online,Yes,Canceled,Yes,30,184,1,185
56467230,F,42,African American,Grad,25K --50K,West,City Hotel,1,1,1,FB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,5,233,1,72
70925321,M,43,caucasian,High-School,50K -- 100K,South,Airport Hotels,2,1,0,FB,No,No,No Deposit,Direct,Yes,Check-In,No,0,234,3,159
42406293,F,60,Asian American,Mid-School,50K -- 100K,North,Airport Hotels,2,2,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,141,3,139
66133980,M,38,caucasian,High-School,50K -- 100K,South,Airport Hotels,2,2,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,227,2,15
48288333,M,37,Asian American,Grad,25K --50K,East,City Hotel,2,1,0,BB,No,No,No Deposit,Direct,Yes,No-Show,No,0,248,2,215
69051983,F,69,Asian American,Mid-School,<25K,South,Resort,2,2,1,HB,No,No,Non-Refundable,Agent,Yes,Canceled,Yes,10,139,2,112
33346173,F,21,Asian American,College,<25K,West,Resort,2,1,0,HB,Yes,No,Refundable,Direct,No,Canceled,No,0,234,1,101
79960255,M,61,Latino,High-School,<25K,South,Airport Hotels,2,2,1,FB,No,No,Refundable,Online,No,Check-In,No,0,180,1,1
16527101,F,52,Latino,Mid-School,50K -- 100K,North,City Hotel,5,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,216,1,106
16936219,M,55,Asian American,College,>100K,South,City Hotel,4,1,0,HB,No,No,Refundable,Direct,Yes,No-Show,Yes,10,104,2,83
23889781,F,33,African American,College,25K --50K,North,Resort,1,1,1,HB,Yes,No,Non-Refundable,Online,Yes,Canceled,No,0,134,3,60
46060106,F,64,caucasian,Mid-School,50K -- 100K,North,Resort,2,1,1,BB,Yes,No,Refundable,Agent,No,Check-In,Yes,20,231,2,14
67936738,F,64,caucasian,College,50K -- 100K,South,Resort,1,2,0,HB,Yes,No,Refundable,Online,Yes,Check-In,Yes,10,239,2,23
12615918,M,27,Asian American,Mid-School,25K --50K,East,City Hotel,1,2,0,FB,No,No,No Deposit,Online,No,Check-In,No,0,182,1,46
38837160,M,49,African American,College,25K --50K,South,Resort,1,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,10,205,1,168
70549432,M,45,caucasian,College,<25K,West,City Hotel,1,2,0,FB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,178,1,167
22154892,F,59,caucasian,College,25K --50K,North,Resort,4,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,179,1,36
4559251,F,44,Asian American,Mid-School,50K -- 100K,West,Resort,5,1,0,BB,No,No,No Deposit,Agent,No,Check-In,Yes,10,103,3,184
57669357,F,23,Latino,Mid-School,50K -- 100K,East,Resort,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,183,3,44
36508304,F,60,Asian American,College,50K -- 100K,West,Resort,2,2,0,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,168,3,53
50251783,M,58,Latino,College,50K -- 100K,West,Airport Hotels,3,1,0,HB,No,No,Refundable,Agent,Yes,Check-In,Yes,5,197,1,46
46256667,M,31,Latino,College,<25K,South,Airport Hotels,5,1,0,FB,No,No,No Deposit,Online,No,Check-In,Yes,5,156,4,135
10731151,F,37,Asian American,College,25K --50K,South,Airport Hotels,4,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,No,0,243,1,27
4772952,M,18,caucasian,High-School,<25K,South,Resort,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,248,1,193
97577966,M,68,African American,High-School,>100K,West,Airport Hotels,2,3,1,HB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,163,1,71
76442384,M,42,African American,Mid-School,<25K,South,City Hotel,2,1,1,HB,No,No,No Deposit,Direct,No,Canceled,Yes,30,227,2,155
21541104,F,20,Asian American,High-School,50K -- 100K,East,Resort,3,2,0,HB,No,No,No Deposit,Direct,No,No-Show,Yes,10,104,1,168
62986457,M,63,Asian American,College,25K --50K,North,Resort,4,3,0,FB,No,No,Refundable,Online,Yes,Check-In,No,0,249,4,219
44514925,F,23,Asian American,Grad,>100K,East,Airport Hotels,2,1,1,HB,No,No,Non-Refundable,Online,No,No-Show,No,0,243,2,94
56703146,F,22,Latino,Grad,25K --50K,West,Resort,3,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,101,1,136
42870760,M,51,Asian American,College,25K --50K,South,Airport Hotels,2,1,0,FB,No,No,Refundable,Agent,No,No-Show,Yes,40,117,2,38
76838223,F,63,African American,College,<25K,South,Resort,2,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,5,167,3,16
50259433,M,51,African American,Mid-School,25K --50K,North,Resort,2,1,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,25,236,3,71
72910972,M,45,Latino,College,<25K,North,Resort,5,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,242,1,166
41248977,M,64,Latino,High-School,25K --50K,South,Resort,3,1,0,FB,No,No,No Deposit,Online,No,Check-In,Yes,15,122,2,126
72444599,M,58,caucasian,College,50K -- 100K,West,Airport Hotels,1,2,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,30,109,4,86
32684991,M,67,Latino,College,25K --50K,South,City Hotel,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,30,181,1,152
14498523,F,32,caucasian,College,50K -- 100K,North,Airport Hotels,2,1,1,FB,No,No,No Deposit,Direct,Yes,Canceled,Yes,10,219,1,113
1984844,M,32,Latino,Mid-School,<25K,East,City Hotel,2,2,1,HB,Yes,Yes,No Deposit,Online,No,Canceled,Yes,20,250,2,160
39818778,M,21,caucasian,High-School,50K -- 100K,South,Resort,2,2,0,FB,No,No,Refundable,Agent,No,Check-In,Yes,25,105,2,168
12490771,F,57,Latino,High-School,>100K,West,City Hotel,2,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,15,115,1,204
8117792,M,32,caucasian,College,>100K,North,City Hotel,3,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,129,2,64
53069054,M,62,Latino,College,50K -- 100K,East,Airport Hotels,2,2,0,HB,No,No,No Deposit,Direct,Yes,Canceled,No,0,201,1,123
28612722,F,34,African American,Mid-School,<25K,West,Resort,2,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,125,1,28
42890371,F,43,Asian American,High-School,25K --50K,South,Resort,2,2,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,194,4,46
56240724,M,33,caucasian,Grad,25K --50K,West,City Hotel,2,1,0,HB,No,No,Refundable,Online,Yes,Canceled,Yes,10,155,1,127
14439694,F,41,caucasian,Grad,<25K,North,Airport Hotels,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,237,3,76
22902188,F,57,Latino,Grad,>100K,North,Resort,2,3,0,FB,Yes,Yes,No Deposit,Online,Yes,Canceled,Yes,40,231,1,213
34963213,M,49,Asian American,Grad,<25K,West,Airport Hotels,2,1,1,HB,Yes,No,No Deposit,Direct,Yes,Canceled,No,0,153,3,192
40630334,M,62,African American,Mid-School,>100K,South,City Hotel,3,1,1,HB,No,No,Non-Refundable,Online,Yes,Canceled,Yes,10,183,4,59
91363102,F,54,Latino,High-School,<25K,North,Airport Hotels,4,1,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,15,125,2,180
88697627,M,42,caucasian,High-School,25K --50K,South,City Hotel,3,2,0,FB,Yes,Yes,Refundable,Direct,No,No-Show,Yes,5,221,3,132
49457521,F,23,Asian American,College,50K -- 100K,South,City Hotel,3,2,0,BB,Yes,No,No Deposit,Direct,No,Canceled,Yes,5,128,1,75
38511187,M,49,Asian American,High-School,25K --50K,West,Resort,3,2,0,FB,Yes,No,No Deposit,Direct,Yes,Check-In,No,0,157,2,87
90809140,M,52,African American,College,25K --50K,West,City Hotel,2,1,2,BB,No,No,No Deposit,Online,No,Canceled,No,0,164,1,106
36178727,F,66,Latino,High-School,25K --50K,South,City Hotel,2,1,0,FB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,186,1,205
22487609,M,64,African American,High-School,>100K,South,Airport Hotels,2,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,221,3,184
20738414,F,35,caucasian,Mid-School,<25K,East,Airport Hotels,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,10,231,1,120
32973361,F,59,African American,High-School,<25K,South,Resort,2,2,0,HB,No,No,Refundable,Online,Yes,Check-In,Yes,10,124,3,201
98428640,M,27,Asian American,Grad,50K -- 100K,South,Airport Hotels,3,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,30,177,1,4
44491033,M,35,Asian American,College,25K --50K,West,Airport Hotels,2,1,2,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,5,100,1,91
18772949,F,34,Latino,Mid-School,<25K,North,Airport Hotels,2,1,0,FB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,10,174,1,3
93847353,M,59,Asian American,High-School,25K --50K,South,Resort,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,231,2,179
49796047,M,50,African American,College,<25K,North,City Hotel,2,1,0,BB,No,No,No Deposit,Direct,No,Canceled,Yes,20,127,1,64
81037578,M,23,caucasian,College,25K --50K,East,Resort,1,2,0,FB,No,No,Refundable,Online,Yes,Check-In,No,0,242,3,46
87375208,F,31,African American,College,25K --50K,South,City Hotel,1,3,0,FB,Yes,No,No Deposit,Agent,Yes,Canceled,No,0,206,1,67
92877624,F,25,caucasian,College,<25K,South,City Hotel,1,3,1,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,201,2,107
43899279,F,25,African American,Mid-School,25K --50K,West,Resort,2,2,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,190,1,135
92745777,M,21,caucasian,Grad,50K -- 100K,South,Resort,2,2,0,FB,No,No,Refundable,Agent,Yes,No-Show,Yes,15,172,4,118
59886538,M,44,Latino,Mid-School,50K -- 100K,North,Resort,1,2,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,20,197,1,82
24643688,M,28,Asian American,Mid-School,<25K,West,Airport Hotels,1,1,0,HB,No,No,Refundable,Agent,Yes,Check-In,No,0,125,3,17
35838667,M,40,African American,Grad,<25K,East,Resort,2,2,0,BB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,10,204,1,214
25281230,M,20,African American,High-School,<25K,East,Airport Hotels,2,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,236,3,45
12729090,M,27,caucasian,College,25K --50K,South,Airport Hotels,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,40,110,3,2
58933702,F,35,Latino,College,50K -- 100K,West,Resort,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Canceled,No,0,230,3,210
60022296,M,69,African American,High-School,<25K,South,Airport Hotels,2,3,0,FB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,5,212,1,100
20777021,F,62,Asian American,Grad,25K --50K,West,Airport Hotels,1,2,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,222,1,222
17297053,F,45,caucasian,Mid-School,<25K,South,Resort,2,2,2,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,205,2,13
50826960,F,50,Latino,Grad,>100K,South,City Hotel,1,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,226,1,39
